uuid,country_code,habitat,education_level,normalized_job_code,gender,age,age_group,title,normalized_job_title,country_l
dfd4c760-da75-0133-33ba-0a81e8b09a82,RO,urban,medium,132aa9e82c5d4c8a395342d0a6e22c5c,male,40 years old,40_65,Electronic Data Interchange System Developer (EDI System Developer),electronic data interchange system developer edi system developer,Romania
30e34700-dbdc-0133-373b-0a81e8b09a82,RO,urban,low,a2a9fbe67b4aa2b551ba0f3adac90a99,female,45 years old,40_65,"Engineer, System Electronic Data Processing (Engineer, System EDP)",engineer system electronic data processing engineer system edp,Romania
ca087bc0-db84-0133-b7f6-0a81e8b09a82,RO,urban,high,a4d5b8b38f9513825d0d94a981ebe962,female,53 years old,40_65,Database Manager,database manager,Romania
db22fb60-d9af-0133-fadb-0a81e8b09a82,RO,non-urban,high,1a281bf4bd1fe9b2a6e464e508bea167,male,39 years old,26_39,Data Storage Specialist,data storage specialist,Romania
43d83bb0-da2c-0133-4a5d-0a81e8b09a82,RO,urban,high,,female,21 years old,juvenile,,,Romania
28fbb910-da5f-0133-3818-0a81e8b09a82,RO,urban,high,d4624ed8068d24948e18303212593cd6,female,27 years old,26_39,Data Architect,data architect,Romania
50bd0420-dae3-0133-331a-0a81e8b09a82,RO,urban,medium,41b2978a2c07c5f477e60f26372d6c85,male,41 years old,40_65,Database Management System Specialist (DBMS Specialist),database management system specialist dbms specialist,Romania
b95a3c90-d974-0133-3552-0a81e8b09a82,RO,urban,medium,59dab7d0a3ee97d939aa8b1a8deec857,male,39 years old,26_39,Data Management Manager,data management manager,Romania
bb10e7a0-da65-0133-a476-0a81e8b09a82,RO,urban,high,861a9b9151e11362eb3c77ca914172d0,female,35 years old,26_39,Automatic Data Processing Planner,automatic data processing planner,Romania
c4c71670-da1c-0133-f171-0a81e8b09a82,RO,urban,low,,female,38 years old,26_39,,,Romania
95954ff0-da28-0133-743b-0a81e8b09a82,RO,urban,,,female,25 years old,14_25,,,Romania
e9637460-da62-0133-3bba-0a81e8b09a82,RO,urban,high,f2ecf36d7eb0a4225974fc6c4f48cfcb,male,44 years old,40_65,Voice and Data Technician,voice and data technician,Romania
20121030-da2e-0133-83d0-0a81e8b09a82,RO,urban,medium,,female,23 years old,juvenile,,,Romania
ffa43fc0-dcb3-0133-7eea-0a81e8b09a82,RO,urban,high,ced804d972b03cca6d523ec8925a7943,male,34 years old,26_39,Oracle Database Administrator (Oracle DBA),oracle database administrator oracle dba,Romania
c1caff80-daf9-0133-f70c-0a81e8b09a82,RO,urban,high,bc6dcc49557388a9f53d6e642e73d7a2,female,40 years old,40_65,Business Database Analyst,business database analyst,Romania
f24e4a10-d91f-0133-2c86-0a81e8b09a82,RO,urban,medium,36675c937946c8a4fc5de7d0b4c850de,male,30 years old,26_39,Data Warehousing Engineer,data warehousing engineer,Romania
453ca5e0-db8a-0133-d367-0a81e8b09a82,RO,urban,high,474b962c13632a04e42a546be4f11dbb,male,40 years old,40_65,Data Coder Operator,data coder operator,Romania
b320cac0-d8db-0133-9a32-0a81e8b09a82,RO,urban,high,a2a9fbe67b4aa2b551ba0f3adac90a99,male,25 years old,14_25,"Engineer, System Electronic Data Processing (Engineer, System EDP)",engineer system electronic data processing engineer system edp,Romania
18777510-d978-0133-0d49-0a81e8b09a82,RO,urban,medium,00bff17fca67555d8d86e8ead86dcd70,male,38 years old,26_39,Database Analyst,database analyst,Romania
8e85cbd0-d9b4-0133-d328-0a81e8b09a82,RO,urban,medium,,female,18 years old,juvenile,,,Romania
5999b1e0-db0b-0133-b8e4-0a81e8b09a82,RO,urban,high,775190277a849cba701b306a7b374c0a,male,42 years old,40_65,Data Officer,data officer,Romania
4cee1b70-d951-0133-5c20-0a81e8b09a82,RO,urban,,132aa9e82c5d4c8a395342d0a6e22c5c,female,36 years old,26_39,Electronic Data Interchange System Developer (EDI System Developer),electronic data interchange system developer edi system developer,Romania
e0e79960-d9eb-0133-a526-0a81e8b09a82,RO,urban,medium,a50d1f4be063829950e6ddb02c91379f,female,59 years old,40_65,Database Programmer,database programmer,Romania
014d58e0-da0b-0133-254a-0a81e8b09a82,RO,urban,high,,female,39 years old,26_39,,,Romania
6fbbb530-da24-0133-f19e-0a81e8b09a82,RO,urban,high,,female,34 years old,26_39,,,Romania
862108d0-d9fb-0133-0ba6-0a81e8b09a82,RO,urban,medium,,female,47 years old,40_65,,,Romania
ac9b9aa0-db95-0133-a13c-0a81e8b09a82,RO,urban,medium,edc64316da9707432443c7a4461abe6c,male,44 years old,40_65,Data Security Administrator,data security administrator,Romania
d21d17f0-d905-0133-cd58-0a81e8b09a82,RO,urban,medium,6bf4290b983d58ce153af610008846c9,male,44 years old,40_65,Data Entry Technician,data entry technician,Romania
c67887c0-dcb3-0133-7dad-0a81e8b09a82,RO,urban,high,,female,22 years old,juvenile,,,Romania
e1df5480-d971-0133-f517-0a81e8b09a82,RO,urban,medium,,male,47 years old,40_65,,,Romania
a96d50a0-db9c-0133-95fb-0a81e8b09a82,RO,urban,low,27af8700f5577cec835acee2cb90a2ff,male,44 years old,40_65,Data Entry Specialist,data entry specialist,Romania
952fdcd0-d935-0133-b829-0a81e8b09a82,RO,urban,medium,0de6170ccbed08e62b2e5862d5846a43,male,30 years old,26_39,Database Tester,database tester,Romania
ca7f97f0-da54-0133-4043-0a81e8b09a82,RO,urban,medium,b24ece3300d2f8ab34f9553e531183d6,male,57 years old,40_65,Data Processing Systems Project Planner,data processing systems project planner,Romania
0a7760b0-d992-0133-61a0-0a81e8b09a82,RO,urban,medium,3ddea1b52e520996e4ec9fb70dc8b86b,male,43 years old,40_65,Field Artillery Automated Tactical Data System Specialist,field artillery automated tactical data system specialist,Romania
d3d32420-d8c4-0133-8589-0a81e8b09a82,RO,urban,low,,male,14 years old,juvenile,,,Romania
24acf950-db1a-0133-418c-0a81e8b09a82,RO,urban,medium,,female,45 years old,40_65,,,Romania
c0b8d4f0-dcbd-0133-5d38-0a81e8b09a82,RO,urban,high,c1b670eba9ccb65e7c99f7da116d5b9c,female,22 years old,14_25,Database Architect,database architect,Romania
7f196d00-da43-0133-6652-0a81e8b09a82,RO,urban,medium,141ddda0f613da65a280521247de0e9f,female,20 years old,14_25,Data Administrator,data administrator,Romania
ee88c0a0-dccb-0133-f52a-0a81e8b09a82,RO,urban,medium,,male,45 years old,40_65,,,Romania
1a74d290-dd8d-0133-0131-0a81e8b09a82,RO,urban,medium,141ddda0f613da65a280521247de0e9f,female,46 years old,40_65,Data Administrator,data administrator,Romania
f7760dd0-dcbe-0133-47a7-0a81e8b09a82,RO,urban,high,36ac256201657eeaa67ee95aaae3cd54,female,27 years old,26_39,Data Warehousing Specialist,data warehousing specialist,Romania
d089aaf0-d8c9-0133-a35f-0a81e8b09a82,RO,non-urban,low,a4d5b8b38f9513825d0d94a981ebe962,male,35 years old,26_39,Database Manager,database manager,Romania
cc0f02c0-d9e9-0133-0302-0a81e8b09a82,RO,non-urban,medium,b9a57264eaada670703db113483ddfc3,male,43 years old,40_65,Data Modeler,data modeler,Romania
81d746e0-d959-0133-5c5a-0a81e8b09a82,RO,urban,low,1f8576bdffa64f492405d02b842c41a6,male,40 years old,40_65,Data Management Associate,data management associate,Romania
43bfe480-da4e-0133-410a-0a81e8b09a82,RO,urban,,c34f03aa0a9c6edbe8ec50f4fa3687a8,female,60 years old,40_65,Data Center Operator,data center operator,Romania
16098170-dac3-0133-ca62-0a81e8b09a82,RO,non-urban,,2ee80cf30e2483dfe0947adc0428f8c5,male,42 years old,40_65,Crime Data Specialist,crime data specialist,Romania
ff2033d0-da71-0133-cbbf-0a81e8b09a82,RO,urban,low,,female,50 years old,40_65,,,Romania
dc4ac360-dafc-0133-afff-0a81e8b09a82,RO,urban,medium,ac2588d5d7676a49bdcd038e4a0a0ec5,male,44 years old,40_65,Data Compiler,data compiler,Romania
d8b0c0e0-dcc1-0133-578e-0a81e8b09a82,RO,urban,high,775190277a849cba701b306a7b374c0a,male,44 years old,40_65,Data Officer,data officer,Romania
94d82c10-dcb6-0133-6ad8-0a81e8b09a82,RO,urban,high,,female,19 years old,14_25,,,Romania
7de29ab0-dcc4-0133-f6c3-0a81e8b09a82,RO,non-urban,high,fcaf4aac737e53ad24b9f32f08b8740f,female,28 years old,26_39,Computer or Data Processing Systems Consultant,computer or data processing systems consultant,Romania
315c7c40-db4c-0133-8cdb-0a81e8b09a82,RO,urban,high,fcaf4aac737e53ad24b9f32f08b8740f,male,41 years old,40_65,Computer or Data Processing Systems Consultant,computer or data processing systems consultant,Romania
011c8730-d9aa-0133-8394-0a81e8b09a82,RO,urban,high,dac2e921c1f887d9efc4c06fa33c1397,male,41 years old,40_65,Automatic Data Processing Customer Liaison (ADP Customer Liaison),automatic data processing customer liaison adp customer liaison,Romania
263cb790-d969-0133-77e0-0a81e8b09a82,RO,urban,medium,41b2978a2c07c5f477e60f26372d6c85,male,25 years old,14_25,Database Management System Specialist (DBMS Specialist),database management system specialist dbms specialist,Romania
d3a28b90-da75-0133-336b-0a81e8b09a82,RO,non-urban,low,31bf3181813e21ffdfd76b5881fab066,male,43 years old,40_65,Data Entry Supervisor,data entry supervisor,Romania
a055cd20-dcb9-0133-0bd2-0a81e8b09a82,RO,urban,high,bc6dcc49557388a9f53d6e642e73d7a2,female,52 years old,40_65,Business Database Analyst,business database analyst,Romania
bb79fc30-dba3-0133-2fa8-0a81e8b09a82,RO,urban,low,0de6170ccbed08e62b2e5862d5846a43,male,54 years old,40_65,Database Tester,database tester,Romania
9e16b010-d8e2-0133-b672-0a81e8b09a82,RO,urban,medium,,female,21 years old,14_25,,,Romania
f281b340-d8db-0133-9b08-0a81e8b09a82,RO,urban,high,dac2e921c1f887d9efc4c06fa33c1397,male,30 years old,26_39,Automatic Data Processing Customer Liaison (ADP Customer Liaison),automatic data processing customer liaison adp customer liaison,Romania
86bdc210-d8d3-0133-5ff8-0a81e8b09a82,RO,urban,medium,e49986dae76619a3941d280ee14d38ae,male,40 years old,40_65,Data Miner,data miner,Romania
f57a9b40-dcb8-0133-9e3d-0a81e8b09a82,RO,urban,high,f5bc91b67dc30ad204158092116c4ed2,male,28 years old,26_39,Clinical Data Manager,clinical data manager,Romania
df3419b0-da4f-0133-c30d-0a81e8b09a82,RO,urban,high,3161063d378eecc4581c5cdee46a2a6c,female,27 years old,26_39,Head of Information Systems and Data Processing,head of information systems and data processing,Romania
811dc420-da4a-0133-f4f2-0a81e8b09a82,RO,urban,medium,a33662485eb4ad97096183db945308f4,male,40 years old,40_65,Automatic Data Processing Planner (ADP Planner),automatic data processing planner adp planner,Romania
b3056120-d957-0133-6606-0a81e8b09a82,RO,non-urban,medium,36ac256201657eeaa67ee95aaae3cd54,male,33 years old,26_39,Data Warehousing Specialist,data warehousing specialist,Romania
41e2b080-d98e-0133-f0e4-0a81e8b09a82,RO,urban,high,847165cfda6b1dc82ae22b967da8af2f,male,38 years old,26_39,Data Warehouse Developer,data warehouse developer,Romania
260a4b10-d98f-0133-f4c8-0a81e8b09a82,RO,urban,medium,,male,34 years old,26_39,,,Romania
6b04dee0-d971-0133-f376-0a81e8b09a82,RO,urban,high,1f8576bdffa64f492405d02b842c41a6,female,29 years old,26_39,Data Management Associate,data management associate,Romania
67c23f30-dccb-0133-28e0-0a81e8b09a82,RO,non-urban,medium,16b67d7f57698455aefbc1ae1b358b50,male,47 years old,40_65,Database Engineer,database engineer,Romania
a7258760-dbd2-0133-9502-0a81e8b09a82,RO,urban,high,,female,50 years old,40_65,,,Romania
ef4fe8a0-db19-0133-40a2-0a81e8b09a82,RO,urban,high,cf2d4db3c258faa2499bdeeeed6721a5,male,40 years old,40_65,GPS Field Data Collector (Global Positioning System Field Data Collector),gps field data collector global positioning system field data collector,Romania
d9f237d0-da20-0133-0113-0a81e8b09a82,RO,urban,,,female,21 years old,14_25,,,Romania
c83793e0-da37-0133-7eb4-0a81e8b09a82,RO,urban,low,,female,18 years old,juvenile,,,Romania
0a775190-d96b-0133-7e51-0a81e8b09a82,RO,urban,high,1f8576bdffa64f492405d02b842c41a6,female,46 years old,40_65,Data Management Associate,data management associate,Romania
e1a8d1e0-d8ee-0133-3ea1-0a81e8b09a82,RO,urban,medium,a50d1f4be063829950e6ddb02c91379f,male,19 years old,14_25,Database Programmer,database programmer,Romania
591b1070-d926-0133-3359-0a81e8b09a82,RO,non-urban,medium,3161063d378eecc4581c5cdee46a2a6c,male,35 years old,26_39,Head of Information Systems and Data Processing,head of information systems and data processing,Romania
ef3abbd0-da2e-0133-a41b-0a81e8b09a82,RO,urban,high,0de6170ccbed08e62b2e5862d5846a43,male,45 years old,40_65,Database Tester,database tester,Romania
7955cca0-da42-0133-5fd1-0a81e8b09a82,RO,urban,high,049a3f3a2b5f85cb2971ba77ad66e10c,female,28 years old,26_39,Data Coordinator,data coordinator,Romania
91c9d860-d96f-0133-8ecb-0a81e8b09a82,RO,non-urban,medium,433df1b945d32f17d9e61cf60a9bd06e,male,42 years old,40_65,Data Abstractor,data abstractor,Romania
f5728e00-d94c-0133-04a5-0a81e8b09a82,RO,urban,medium,fcaf4aac737e53ad24b9f32f08b8740f,male,19 years old,juvenile,Computer or Data Processing Systems Consultant,computer or data processing systems consultant,Romania
422aeeb0-d8f1-0133-1553-0a81e8b09a82,RO,urban,high,1f8576bdffa64f492405d02b842c41a6,male,41 years old,40_65,Data Management Associate,data management associate,Romania
6092b1f0-d954-0133-8776-0a81e8b09a82,RO,urban,medium,36675c937946c8a4fc5de7d0b4c850de,male,24 years old,14_25,Data Warehousing Engineer,data warehousing engineer,Romania
d4953f20-d995-0133-6f43-0a81e8b09a82,RO,urban,medium,1f8576bdffa64f492405d02b842c41a6,male,25 years old,14_25,Data Management Associate,data management associate,Romania
289a6d60-db1a-0133-41a1-0a81e8b09a82,RO,urban,high,679fb7003e0aedc14891fcd15dd846c5,male,40 years old,40_65,Database Specialist,database specialist,Romania
6b49c4e0-d96e-0133-05e8-0a81e8b09a82,RO,non-urban,,d9e964a222fdd9527319ad88adbfaa2e,male,27 years old,26_39,SQL Database Administrator,sql database administrator,Romania
d6b0fb40-d94e-0133-57f5-0a81e8b09a82,RO,non-urban,low,76385cb24e831b3364279b9de5641d8f,male,47 years old,40_65,Automatic Data Processing Systems Security Specialist (ADP Systems Security),automatic data processing systems security specialist adp systems security,Romania
edabe060-d985-0133-3695-0a81e8b09a82,SE,non-urban,low,a4d5b8b38f9513825d0d94a981ebe962,female,18 years old,14_25,Database Manager,database manager,Sweden
ed37f4b0-d8c9-0133-a3b6-0a81e8b09a82,SE,urban,medium,,male,22 years old,14_25,,,Sweden
15688e50-da22-0133-e77a-0a81e8b09a82,SE,urban,high,8a7a3f1bce0958ae9f090683e5a925b7,female,35 years old,26_39,Data Scientist,data scientist,Sweden
4b2ab1f0-d9a6-0133-559c-0a81e8b09a82,SE,urban,low,,male,50 years old,40_65,,,Sweden
c47fb6f0-d8b8-0133-03e7-0a81e8b09a82,SE,urban,high,3833bd699e7afe4665b595f282da0387,female,44 years old,40_65,Database Development and Administration Project Manager,database development and administration project manager,Sweden
4a5ea100-d955-0133-8956-0a81e8b09a82,SE,urban,medium,aee597cd78f235c9db9d3ca987c7c846,male,41 years old,40_65,Database Development Project Manager,database development project manager,Sweden
ae5744b0-db93-0133-5988-0a81e8b09a82,SE,non-urban,high,c1b670eba9ccb65e7c99f7da116d5b9c,female,55 years old,40_65,Database Architect,database architect,Sweden
23fa1810-d926-0133-3320-0a81e8b09a82,SE,urban,high,0de6170ccbed08e62b2e5862d5846a43,male,49 years old,40_65,Database Tester,database tester,Sweden
98ba2e90-d8df-0133-6293-0a81e8b09a82,SE,urban,high,,female,44 years old,40_65,,,Sweden
0fa910f0-d8ef-0133-1047-0a81e8b09a82,SE,non-urban,medium,41b2978a2c07c5f477e60f26372d6c85,male,28 years old,26_39,Database Management System Specialist (DBMS Specialist),database management system specialist dbms specialist,Sweden
e9827450-d9a6-0133-5865-0a81e8b09a82,SE,urban,high,559a21f836c93876f31b60e6d10656a7,female,43 years old,40_65,Data Analysis Assistant,data analysis assistant,Sweden
6939aaa0-d98d-0133-f2d6-0a81e8b09a82,SE,urban,medium,7028f15ad274cb4d9505101b9c1306b1,female,45 years old,40_65,Clinical Data Management Manager (CDM Manager),clinical data management manager cdm manager,Sweden
7b7a1f70-db0b-0133-b956-0a81e8b09a82,SE,urban,medium,,female,41 years old,40_65,,,Sweden
d8f92ef0-d9f3-0133-32ab-0a81e8b09a82,SE,non-urban,medium,,male,39 years old,26_39,,,Sweden
076ea5e0-da27-0133-6d14-0a81e8b09a82,SE,urban,high,edc64316da9707432443c7a4461abe6c,female,27 years old,26_39,Data Security Administrator,data security administrator,Sweden
566a3830-d8da-0133-95ca-0a81e8b09a82,SE,urban,high,f6fbd9dea1fa8f899683ade8e7d87d60,male,40 years old,40_65,Data Entry Associate,data entry associate,Sweden
002b2140-da48-0133-58d3-0a81e8b09a82,SE,urban,high,04c82eae29e1c4a30eac0710b74ab276,male,41 years old,40_65,Database Marketing Analyst,database marketing analyst,Sweden
bba21ab0-da0f-0133-fe37-0a81e8b09a82,SE,urban,high,067c85859a63aa6f1c8c936904124dd6,female,27 years old,26_39,Naval Tactical Data System--Combat Information Center Officer,naval tactical data systemcombat information center officer,Sweden
25d91b10-d938-0133-bb19-0a81e8b09a82,SE,urban,high,45033f83b6e0309eca9bcd76917f15d0,male,57 years old,40_65,Database Modeler,database modeler,Sweden
5d5d9960-d906-0133-ce1d-0a81e8b09a82,SE,urban,high,,male,28 years old,26_39,,,Sweden
c48c3f00-da5a-0133-3fe7-0a81e8b09a82,SE,urban,low,,female,40 years old,40_65,,,Sweden
5656ac10-d8d8-0133-9057-0a81e8b09a82,SE,urban,low,bdf4dcd92089bc17345de83f4d06090f,male,40 years old,40_65,Data Entry Operator,data entry operator,Sweden
c834f470-d8e3-0133-b9c7-0a81e8b09a82,SE,urban,high,569da68cdcac43a3b4a0126ea9170570,female,50 years old,40_65,Database Designer,database designer,Sweden
51f65820-da04-0133-04d2-0a81e8b09a82,SE,urban,high,861a9b9151e11362eb3c77ca914172d0,male,42 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,Sweden
a00f0c70-da56-0133-88c6-0a81e8b09a82,SE,urban,high,a33662485eb4ad97096183db945308f4,female,35 years old,26_39,Automatic Data Processing Planner (ADP Planner),automatic data processing planner adp planner,Sweden
b2ee2b40-db49-0133-5130-0a81e8b09a82,SE,urban,medium,004431b0c1ce29ff6145307fa23f3f98,female,48 years old,40_65,Data Reduction Technician,data reduction technician,Sweden
ffa75f20-d9b6-0133-99b9-0a81e8b09a82,SE,urban,low,,female,16 years old,14_25,,,Sweden
47ae72b0-dcbd-0133-5a9a-0a81e8b09a82,SE,urban,high,861a9b9151e11362eb3c77ca914172d0,male,48 years old,40_65,Automatic Data Processing Planner,automatic data processing planner,Sweden
23ae7950-d9a5-0133-1fde-0a81e8b09a82,SE,urban,low,,male,27 years old,26_39,,,Sweden
bb9664c0-d9b3-0133-2dc1-0a81e8b09a82,SE,urban,low,e55556364d2096578fd153e9800e826f,male,49 years old,40_65,Database Consultant,database consultant,Sweden
d2d84d20-da0e-0133-fc38-0a81e8b09a82,SE,non-urban,,,female,20 years old,14_25,,,Sweden
18bafdc0-da6f-0133-e72d-0a81e8b09a82,SE,non-urban,medium,,female,42 years old,40_65,,,Sweden
d78d8260-d997-0133-7841-0a81e8b09a82,SE,urban,high,,male,25 years old,14_25,,,Sweden
90715c80-d9b7-0133-9bbf-0a81e8b09a82,SE,urban,low,,female,21 years old,juvenile,,,Sweden
1c1759d0-dcca-0133-2839-0a81e8b09a82,SE,urban,medium,a003702c0cea282e17967772dd83de5e,male,54 years old,40_65,Data Security Analyst,data security analyst,Sweden
50519970-da58-0133-d911-0a81e8b09a82,SE,urban,high,07b7555fa790debaf5b04d1409ad5f11,female,27 years old,26_39,Database Security Administrator,database security administrator,Sweden
